ts;tr5;tr6;tr7;tw;twt;deltat
1591984735;21.502;21.5025804;21.502;17.700;1591984735;0
1591985074;21.497;21.5010692;21.509;17.700;1591985074;0
1591985413;21.498;21.4982385;21.492;17.500;1591985413;0
1591985752;21.500;21.4941280;21.461;17.500;1591985752;0
1591986091;21.500;21.4887772;21.427;17.400;1591986091;0
1591986430;21.500;21.4822259;21.398;17.200;1591986430;0
1591986769;21.500;21.4745138;21.386;17.100;1591986769;0
1591987108;21.500;21.4656806;21.400;17.000;1591987109;-1
1591987447;21.501;21.4557658;21.437;16.900;1591987448;-1
1591987786;21.502;21.4448091;21.443;17.000;1591987787;-1
1591988125;21.500;21.4328503;21.356;16.800;1591988126;-1
1591988464;21.501;21.4199290;21.291;16.700;1591988465;-1
1591988803;21.490;21.4060849;21.306;16.600;1591988804;-1
1591989143;21.424;21.3913733;21.301;16.500;1591989143;0
1591989482;21.397;21.3761048;21.303;16.500;1591989482;0
1591989821;21.401;21.3607974;21.308;16.400;1591989821;0
1591990160;21.399;21.3459747;21.296;16.500;1591990160;0
1591990499;21.400;21.3321607;21.259;16.400;1591990499;0
1591990838;21.403;21.3198791;21.216;16.200;1591990838;0
1591991177;21.398;21.3096538;21.191;15.900;1591991178;-1
1591991516;21.410;21.3020087;21.188;15.400;1591991517;-1
1591991855;21.434;21.2974675;21.196;14.700;1591991856;-1
1591992194;21.321;21.2965540;21.200;14.500;1591992195;-1
1591992533;21.380;21.2997921;21.193;14.400;1591992534;-1
1591992872;21.319;21.3066325;21.189;14.300;1591992873;-1
1591993212;21.237;21.3117242;21.209;14.300;1591993212;0
1591993551;21.263;21.3083746;21.151;14.300;1591993551;0
1591993890;21.307;21.2901272;21.089;14.300;1591993890;0
1591994229;21.315;21.2585550;21.125;14.300;1591994229;0
1591994568;21.304;21.2250310;21.151;14.300;1591994568;0
1591994907;21.299;21.2015233;21.146;14.300;1591994907;0
1591995246;21.301;21.2000000;21.089;14.200;1591995246;0
