ts;co2;humidity;light;motion;temperature;vdd
1591843713757;468;71;6;0;20;3639
1591844013739;456;71;7;0;20;3639
1591846113596;455;72;11;0;20;3639
1591847013517;457;72;13;0;20;3639
1591847313496;469;72;13;0;20;3636
1591847913472;458;72;15;0;20;3639
1591848213454;451;72;14;0;20;3639
1591849713332;468;72;19;0;20.1;3639
1591850013329;460;72;20;0;20.1;3639
1591850313308;460;72;21;0;20.1;3639
1591850613287;460;72;21;0;20.1;3639
1591850913251;455;72;22;0;20.1;3639
1591851813199;462;72;25;0;20.1;3639
1591853013126;463;72;27;0;20.1;3639
1591855112988;458;72;29;0;20.3;3639
1591856612880;461;72;30;0;20.3;3639
1591859012719;462;72;33;0;20.4;3639
1591859912648;458;72;35;0;20.5;3639
1591860212622;459;72;35;0;20.4;3639
1591862912477;463;72;45;0;20.6;3639
1591864412330;478;72;43;0;20.6;3639
1591866212193;464;73;43;0;20.8;3639
1591866512195;469;73;46;0;20.8;3636
1591868612073;464;73;46;0;20.9;3639
1591869811959;480;73;42;0;21;3639
1591871311888;475;73;42;0;21;3639
1591873711723;472;72;46;0;21.2;3639
1591874011676;474;72;45;0;21.2;3639
1591874911626;475;72;46;0;21.2;3639
1591875811578;480;72;55;0;21.3;3639
1591876111538;481;71;56;0;21.2;3639
1591877311496;475;71;98;0;21.4;3639
1591879111337;474;70;93;0;21.5;3639
1591879711315;473;70;76;0;21.5;3639
1591880611241;484;70;50;0;21.6;3639
1591881211199;477;70;51;0;21.6;3639
1591885410913;482;69;97;0;21.8;3639
1591887810768;485;68;172;0;22;3639
1591889310645;490;68;50;0;22.1;3639
1591890810536;476;68;4;0;22;3639
1591891110517;485;68;4;0;22;3639
1591896210189;483;68;1;0;21.7;3639
1591901009862;466;68;0;0;21.5;3639
1591902209775;468;68;0;0;21.5;3639
1591903409680;463;68;1;0;21.4;3639
1591904609601;476;68;1;0;21.4;3639
1591907609395;474;68;1;0;21.3;3639
1591907909373;473;68;0;0;21.3;3639
1591910309209;464;68;0;0;21.2;3639
1591910609215;462;68;1;0;21.2;3639
1591912709076;456;69;1;0;21.2;3639
1591913309026;461;69;1;0;21.2;3639
1591914208951;467;69;1;0;21.1;3639
1591915408890;470;69;1;0;21.1;3639
1591916608789;457;69;1;0;21.1;3639
1591917808703;458;69;0;0;21.1;3639
1591919008639;468;69;0;0;21;3639
1591919308617;460;69;0;0;21.1;3639
1591920208542;454;69;1;0;21;3639
1591922608363;466;70;1;0;21;3639
1591922908357;456;70;1;0;21;3639
1591923808317;463;70;1;0;21;3639
1591924708233;464;70;1;0;21;3639
1591925008211;456;70;1;0;20.9;3639
1591927108067;454;70;3;0;20.9;3639
1591927408059;449;70;3;0;20.9;3639
1591928607969;460;70;4;0;20.9;3639
1591930107893;458;70;7;0;20.9;3639
1591931007809;450;70;9;0;20.9;3639
1591932507706;443;70;11;0;20.9;3639
1591933407643;447;70;13;0;20.9;3639
1591934907545;453;70;16;0;20.9;3639
1591936107486;441;70;19;0;21;3639
1591936407470;451;70;21;0;21;3639
1591938507317;449;70;27;0;21;3639
1591940307192;453;70;32;0;21.1;3639
1591941507089;435;70;30;0;21.1;3639
1591943006971;437;70;34;0;21.2;3639
1591944506898;435;70;31;0;21.2;3639
1591946006789;433;70;46;0;21.3;3639
1591946906728;440;70;3;0;21.3;3639
1591948406641;437;70;28;0;21.3;3639
1591949006608;434;70;60;0;21.4;3639
1591950206490;434;70;34;0;21.4;3639
1591952306363;433;70;55;0;21.4;3639
1591952906332;423;70;51;0;21.4;3639
1591953506257;433;70;54;0;21.4;3639
1591954706213;424;70;48;0;21.5;3639
1591955006184;433;70;46;0;21.4;3639
1591957705997;415;70;42;0;21.6;3639
1591958305954;419;70;41;0;21.6;3639
1591959505884;428;70;43;0;21.6;3639
1591960105831;424;70;43;0;21.6;3639
1591962805659;419;70;57;0;21.7;3639
1591963105646;420;69;57;0;21.7;3639
1591963405624;412;69;60;0;21.7;3639
1591963705597;420;69;64;0;21.7;3639
1591964005561;421;69;79;0;21.7;3639
1591964305560;417;69;85;0;21.7;3639
1591967005370;423;69;51;0;21.9;3639
1591967605341;419;68;49;0;21.9;3639
1591968805212;423;68;61;0;21.9;3639
1591969105214;414;68;55;0;21.9;3639
1591969405198;418;68;52;0;21.9;3639
1591970905093;405;68;17;0;21.9;3639
1591971505070;416;68;11;0;22;3639
1591971805049;415;68;12;0;22;3639
1591973304967;410;68;12;0;21.9;3639
1591975104801;411;68;3;0;21.9;3639
1591979004539;420;68;2;0;21.7;3639
1591981104402;418;68;1;0;21.6;3639
