ts;humidity;light;motion;temperature;vdd
1596251191859;55;5;0;21.8;3561
1596251492226;55;5;0;21.8;3561
1596251791247;55;6;0;21.8;3561
1596252091635;55;7;0;21.8;3561
1596252394499;55;7;0;21.8;3561
1596252691047;55;8;0;21.8;3561
1596252992581;55;9;0;21.8;3561
1596253293530;55;8;0;21.8;3561
1596253592604;55;9;0;21.8;3561
1596253891631;55;10;0;21.8;3561
1596254192499;55;10;0;21.8;3561
1596254491211;55;11;0;21.8;3561
1596254791771;55;12;0;21.8;3561
1596255094863;55;12;0;21.8;3561
1596255391330;55;13;0;21.8;3561
1596255691587;56;14;0;21.8;3561
1596255991899;55;16;0;21.8;3561
1596256293537;56;17;0;21.8;3561
1596256590919;55;18;0;21.8;3561
1596256889342;55;19;0;21.8;3561
1596257191631;55;21;0;21.8;3561
1596257508843;55;22;0;21.8;3561
1596257789628;55;23;0;21.8;3561
1596258091069;55;23;0;21.8;3561
1596258390051;55;24;0;21.8;3561
1596258692372;55;24;0;21.8;3561
1596258989719;55;24;0;21.8;3561
1596259291392;56;26;0;21.8;3561
1596259591431;56;26;0;21.8;3561
1596259892718;56;26;0;21.8;3561
1596260188887;55;28;0;21.8;3561
1596260490253;55;28;0;21.8;3561
1596260789155;55;28;0;21.8;3561
1596261090703;55;30;0;21.9;3561
1596261388905;55;34;0;21.9;3561
1596261991190;55;36;0;21.8;3561
1596262632507;55;37;0;21.8;3561
1596262963612;55;40;0;21.9;3561
1596263190011;55;41;0;21.9;3561
1596263534057;55;42;0;21.8;3561
1596263794557;55;40;0;21.9;3561
1596264090308;55;36;0;21.9;3561
1596264392567;55;35;0;21.9;3561
1596264689897;55;37;0;21.9;3561
1596264992672;56;33;0;21.9;3561
1596265289189;55;32;0;21.9;3561
1596265598178;55;25;0;21.9;3558
1596265895541;55;21;0;21.9;3561
1596266194790;55;18;0;21.9;3561
1596266501759;56;19;0;22;3561
1596266796561;56;24;0;21.9;3561
1596267093718;56;29;0;21.9;3561
1596267394886;56;31;0;21.9;3561
1596267693344;56;35;0;22;3561
1596267999492;55;35;0;21.9;3561
1596268289729;56;33;0;21.9;3561
1596268596663;56;29;0;21.9;3561
1596268896239;56;32;0;21.9;3561
1596269188990;56;35;0;22;3561
1596269499536;56;42;0;22;3561
1596269796378;56;39;0;22;3561
1596270094996;56;39;0;22;3561
1596270390217;56;43;0;22;3561
1596270688792;56;46;0;21.9;3561
1596270999099;56;45;0;22;3561
1596271289357;56;43;0;22;3561
1596271593389;56;46;0;22;3561
1596271893500;56;43;0;22;3561
1596272188519;56;46;0;22;3561
1596272498652;56;40;0;22;3561
1596272797062;56;41;0;22;3561
1596273089516;56;45;0;22;3561
1596273389454;56;43;0;22;3561
1596273690071;56;46;0;22;3561
1596273999790;56;43;0;22;3561
1596274291200;56;47;0;22;3561
1596274591198;56;65;0;22;3561
1596274890275;56;49;0;22;3561
1596275194931;55;42;0;22.1;3561
1596275498465;55;43;0;22.1;3563
1596276094012;55;34;0;22.1;3561
1596276390425;56;33;0;22.1;3561
1596276689785;55;33;0;22;3561
1596276995121;55;33;0;22.1;3563
1596277289381;55;41;0;22;3561
1596277591843;55;51;0;22.1;3561
1596277894879;56;38;0;22.1;3561
1596278190993;55;33;0;22.1;3561
1596278498851;55;35;0;22.1;3561
1596278793649;55;30;0;22.1;3561
1596279096814;56;34;0;22.1;3561
1596279393393;56;35;0;22.1;3563
1596279688100;56;40;0;22.1;3561
1596279996549;56;36;0;22.1;3563
1596280289078;56;30;0;22.1;3561
1596280589027;56;25;0;22.1;3561
1596280894779;56;28;0;22.2;3561
1596281193798;56;29;0;22.1;3561
1596281488919;56;29;0;22.2;3561
1596281792600;56;23;0;22.1;3561
1596282096166;56;22;0;22.1;3561
1596282398816;56;15;0;22.1;3561
1596282696970;56;29;0;22.1;3561
1596282993209;56;31;0;22.1;3561
1596283297948;56;31;0;22.1;3561
1596283597888;56;31;0;22.1;3561
1596283896607;56;33;0;22.1;3561
1596284202407;56;39;0;22.1;3561
1596445279753;54;21;0;21.3;3558
1596445581445;54;22;0;21.3;3558
1596445880538;54;26;0;21.3;3561
1596446180421;54;29;0;21.3;3561
1596446479943;55;48;0;21.3;3558
1596446781301;54;44;0;21.3;3558
1596447081106;54;14;0;21.3;3555
1596447381352;54;13;0;21.3;3561
1596447682493;54;17;0;21.4;3558
1596447981556;54;19;0;21.3;3561
1596448282117;54;44;0;21.3;3561
1596448579671;54;42;0;21.3;3558
1596448881800;54;45;0;21.4;3561
1596449180221;54;47;0;21.3;3558
1596449480277;54;45;0;21.4;3561
1596449781305;54;49;0;21.4;3558
1596450082232;54;50;0;21.4;3561
1596450381201;54;33;0;21.4;3558
1596450680615;54;40;0;21.4;3561
1596450981531;54;18;0;21.4;3558
1596451282856;54;35;0;21.4;3561
1596451580844;54;34;0;21.4;3561
1596451880634;54;33;0;21.4;3558
1596452179287;54;16;0;21.4;3561
1596452478627;54;19;0;21.5;3561
1596452779832;54;33;0;21.4;3561
1596453081783;54;39;0;21.5;3561
1596453380303;54;43;0;21.5;3561
1596453679693;54;40;0;21.5;3561
1596453979648;54;43;0;21.5;3561
1596454278856;54;41;0;21.5;3561
1596454582514;54;39;0;21.5;3561
1596454880831;54;39;0;21.5;3561
1596455180037;54;46;0;21.5;3561
1596455480058;54;46;0;21.5;3558
1596455782374;54;42;0;21.5;3561
1596456080501;54;46;0;21.5;3561
1596456379796;54;44;0;21.6;3561
1596456679005;54;39;0;21.5;3558
1596456979580;54;41;0;21.6;3561
1596457280314;54;19;0;21.6;3561
1596457580475;53;37;0;21.6;3561
1596457880843;53;37;0;21.6;3561
1596458180164;53;35;0;21.7;3561
1596458479728;53;37;0;21.6;3561
1596458781064;53;20;0;21.6;3561
1596459078597;53;17;0;21.6;3561
1596459379834;53;37;0;21.6;3558
1596459679424;53;43;0;21.6;3561
1596459980203;53;42;0;21.6;3561
1596460278629;53;17;0;21.6;3561
1596460578025;53;36;0;21.6;3561
1596460878577;53;38;0;21.7;3561
1596461181441;53;47;0;21.6;3561
1596461481673;53;29;0;21.6;3561
1596461780409;53;45;0;21.6;3561
1596462079953;53;36;0;21.7;3561
1596462378901;53;20;0;21.6;3561
1596462680373;53;66;0;21.6;3561
1596462979409;53;79;0;21.7;3561
1596463279017;53;78;0;21.7;3561
1596463580282;53;86;0;21.7;3561
1596464178905;53;99;0;21.7;3561
1596464479561;53;141;0;21.7;3561
1596464780624;53;103;0;21.8;3561
1596465079197;53;60;0;21.8;3561
1596465378297;53;69;0;21.8;3561
1596465679509;53;113;0;21.7;3561
1596465979465;53;115;0;21.7;3561
1596466279229;53;71;0;21.8;3561
1596466579029;53;35;0;21.8;3561
1596466878865;53;26;0;21.8;3561
1596467179153;53;21;0;21.8;3561
1596467477745;53;11;0;21.7;3561
1596467779981;53;8;0;21.8;3561
1596468079585;53;8;0;21.8;3561
1596468381753;53;11;0;21.7;3561
1596468678709;53;18;0;21.8;3561
1596468979880;53;25;0;21.7;3561
1596469278293;53;14;0;21.7;3563
1596469581455;53;13;0;21.7;3561
1596469877689;53;27;0;21.7;3561
1596470179393;53;15;0;21.7;3561
1596470479285;53;13;0;21.7;3561
1596470781413;53;11;0;21.7;3561
1596471078509;54;9;0;21.7;3563
1596471381162;54;11;0;21.7;3561
1596471678441;54;5;0;21.7;3561
1596471981178;54;5;0;21.7;3561
1596472278961;54;4;0;21.7;3561
1596472578769;54;4;0;21.7;3561
1596472878873;54;3;0;21.7;3561
1596473179949;54;3;0;21.7;3561
1596473479734;54;3;0;21.6;3561
1596473780105;54;2;0;21.6;3561
1596474079293;54;2;0;21.6;3561
1596474381232;54;2;0;21.6;3561
1596474678741;54;1;0;21.6;3561
1596474978181;54;1;0;21.6;3561
1596475278957;54;1;0;21.7;3561
1596475581238;54;1;0;21.6;3558
1596475877709;54;1;0;21.6;3561
1596476178393;54;1;0;21.6;3561
1596476478189;54;1;0;21.6;3561
1596476777909;54;1;0;21.6;3561
1596477078257;54;1;0;21.5;3561
1596477379592;54;1;0;21.6;3561
1596477678669;54;1;0;21.5;3561
1596477981253;54;1;0;21.6;3561
1596478279217;54;1;0;21.6;3561
1596478579757;54;1;0;21.5;3561
1596478878865;54;1;0;21.5;3561
1596479178449;54;1;0;21.5;3561
1596479478011;55;1;0;21.5;3561
1596479779461;54;1;0;21.5;3561
1596480079169;54;1;0;21.5;3561
1596480378845;55;1;0;21.5;3561
1596480677913;55;1;0;21.5;3561
1596480980331;55;1;0;21.5;3561
1596481277818;55;1;0;21.5;3561
1596481583333;55;1;0;21.5;3561
1596481879589;55;1;0;21.5;3561
1596482179025;55;1;0;21.5;3561
1596482478077;55;1;0;21.5;3561
1596482779953;55;1;0;21.5;3561
1596483083411;55;1;0;21.5;3561
1596483379013;55;1;0;21.5;3561
1596483677077;55;1;0;21.4;3561
1596483980707;55;1;0;21.5;3561
1596484278697;55;1;0;21.4;3561
1596484578701;55;1;0;21.4;3561
1596484877814;55;1;0;21.4;3561
1596485180763;55;1;0;21.4;3561
1596485478701;55;1;0;21.5;3561
1596485780530;55;1;0;21.4;3561
1596486079409;55;1;0;21.4;3561
1596486378597;55;1;0;21.4;3561
1596486677625;55;1;0;21.4;3561
1596486978950;55;1;0;21.4;3561
1596487278981;55;1;0;21.4;3561
1596487578573;55;1;0;21.3;3561
1596487878273;55;1;0;21.4;3561
1596488180104;55;1;0;21.4;3561
1596488477158;55;1;0;21.4;3561
1596488778553;55;1;0;21.4;3561
1596489080139;55;1;0;21.4;3561
1596489378613;55;1;0;21.4;3561
1596489677452;55;1;0;21.3;3561
1596489980683;55;1;0;21.4;3561
1596490277685;55;1;0;21.3;3561
1596490577401;55;1;0;21.3;3561
1596490877369;55;1;0;21.3;3561
1596491178173;55;1;0;21.4;3561
1596491479145;55;1;0;21.3;3561
1596491779193;55;1;0;21.4;3561
1596492077449;55;1;0;21.3;3561
1596492379390;55;1;0;21.4;3561
1596492677957;55;1;0;21.3;3561
1596492976549;55;1;0;21.3;3561
1596493277197;55;1;0;21.3;3561
1596493576893;55;1;0;21.3;3558
1596493877397;55;1;0;21.3;3561
1596494181017;55;0;0;21.3;3555
1596494477297;55;1;0;21.3;3558
1596494777065;55;1;0;21.3;3561
1596495077313;55;1;0;21.3;3561
1596495379058;55;1;0;21.3;3558
1596495676765;55;1;0;21.3;3561
1596495977381;55;1;0;21.3;3558
1596496277077;55;1;0;21.3;3555
1596496576581;55;1;0;21.3;3561
1596496876866;55;1;0;21.2;3561
1596497181260;55;1;0;21.3;3561
1596497477173;55;1;0;21.3;3558
1596497779864;55;1;0;21.3;3558
1596498076681;55;1;0;21.3;3558
1596498380758;55;1;0;21.3;3561
1596498691218;55;1;0;21.2;3561
1596498979838;55;1;0;21.3;3561
1596499278037;55;1;0;21.3;3558
1596499579241;55;1;0;21.2;3558
1596499878361;55;1;0;21.3;3561
1596500179827;55;1;0;21.2;3558
1596500477973;55;1;0;21.2;3558
1596500779788;55;1;0;21.3;3561
1596501078801;55;1;0;21.2;3558
1596501379013;55;1;0;21.3;3558
1596501678057;55;1;0;21.3;3561
1596501977689;55;1;0;21.2;3558
1596502278173;55;0;0;21.2;3561
1596502580201;55;1;0;21.2;3561
1596502877389;55;1;0;21.2;3558
1596503179969;55;1;0;21.3;3561
1596503478093;55;1;0;21.2;3558
1596503778273;55;1;0;21.2;3558
1596504077557;55;1;0;21.2;3561
1596504378313;55;1;0;21.2;3561
1596504678107;55;1;0;21.2;3561
1596504979751;55;1;0;21.2;3558
1596505277629;55;1;0;21.2;3558
1596505579712;55;1;0;21.2;3561
1596505877449;55;1;0;21.2;3561
1596506177487;55;1;0;21.2;3561
1596506478403;55;1;0;21.2;3558
1596506777201;55;2;0;21.1;3558
1596507078101;55;2;0;21.2;3558
1596507377641;55;2;0;21.2;3561
1596507678025;55;3;0;21.1;3561
1596507978168;55;3;0;21.2;3561
1596508276825;55;3;0;21.2;3561
1596508578247;55;4;0;21.2;3561
1596508877425;55;4;0;21.2;3555
1596509178915;55;4;0;21.2;3558
1596509477053;55;5;0;21.1;3558
1596509778307;55;5;0;21.1;3558
1596510077225;55;6;0;21.1;3558
1596510376769;55;6;0;21.1;3558
1596510677097;55;7;0;21.2;3558
1596510978616;55;7;0;21.2;3561
1596511276749;55;8;0;21.1;3558
1596511578082;55;8;0;21.2;3561
1596511876305;55;9;0;21.1;3558
1596512176069;55;9;0;21.1;3561
1596512477585;55;10;0;21.2;3558
1596512778464;55;10;0;21.1;3561
1596513076829;55;11;0;21.2;3561
1596513378655;55;11;0;21.1;3561
1596513676869;55;11;0;21.1;3558
1596513977566;55;12;0;21.1;3558
1596514276481;55;12;0;21.2;3561
1596514578733;55;13;0;21.2;3558
1596514877341;55;12;0;21.2;3561
1596515178825;55;13;0;21.2;3558
1596515476997;54;13;0;21.2;3558
1596515778265;55;13;0;21.2;3561
1596516076773;54;13;0;21.2;3558
1596516378249;55;14;0;21.2;3558
1596516675609;54;14;0;21.2;3558
1596516977253;54;14;0;21.2;3558
1596517279062;54;14;0;21.2;3558
1596517577429;54;15;0;21.2;3558
1596517875617;54;15;0;21.2;3561
1596518177453;54;15;0;21.2;3561
1596518478013;54;16;0;21.2;3558
1596518776441;54;16;0;21.2;3555
1596519077171;54;16;0;21.2;3561
1596519376029;54;16;0;21.2;3561
1596519677580;54;17;0;21.3;3558
1596519976722;54;17;0;21.2;3561
1596520278549;54;17;0;21.3;3558
1596520577029;54;17;0;21.3;3558
1596520879237;54;18;0;21.3;3561
1596521177425;54;18;0;21.2;3561
1596521475625;54;19;0;21.3;3558
1596521776017;54;19;0;21.3;3561
1596522075909;54;20;0;21.3;3561
1596522375310;54;20;0;21.3;3558
1596522676326;54;20;0;21.3;3561
1596522978867;54;21;0;21.3;3561
1596523287136;54;21;0;21.3;3561
1596523577477;54;19;0;21.3;3561
1596523877337;54;20;0;21.3;3558
1596524178710;54;21;0;21.3;3561
1596524476987;54;22;0;21.4;3558
1596524778625;54;24;0;21.3;3561
1596525076177;54;24;0;21.4;3558
1596525377373;54;25;0;21.4;3561
1596525678904;54;27;0;21.4;3561
1596525976535;54;28;0;21.4;3561
1596526277725;54;30;0;21.4;3561
1596526587519;54;25;0;21.4;3561
1596526876073;54;27;0;21.4;3561
1596527177001;54;29;0;21.5;3561
1596527478566;54;31;0;21.4;3558
1596527777109;54;35;0;21.4;3561
1596528077387;54;33;0;21.4;3558
1596528377044;54;31;0;21.4;3558
1596528678465;54;33;0;21.4;3558
1596528976889;54;30;0;21.5;3561
1596529278017;54;33;0;21.5;3558
1596529575257;54;34;0;21.5;3561
1596529876973;54;36;0;21.5;3561
1596530176561;54;35;0;21.5;3561
1596530475901;54;40;0;21.5;3561
1596530776025;54;44;0;21.5;3561
1596531076937;54;43;0;21.5;3561
1596531378861;54;42;0;21.6;3561
1596531676313;54;45;0;21.6;3561
1596531978113;54;44;0;21.5;3561
1596532276429;54;49;0;21.6;3561
1596532575429;54;38;0;21.6;3558
1596532876445;54;49;0;21.6;3561
1596533178521;54;52;0;21.6;3561
1596533476808;54;45;0;21.6;3561
1596533776074;54;38;0;21.6;3561
1596534075273;54;37;0;21.6;3561
1596534378341;54;36;0;21.6;3561
1596534977499;54;36;0;21.6;3561
1596535274833;54;39;0;21.7;3561
1596535575842;54;38;0;21.6;3561
1596535884248;54;40;0;21.7;3561
1596536178961;54;39;0;21.7;3561
1596536476229;54;35;0;21.7;3561
1596536777016;54;41;0;21.7;3561
1596537077037;54;43;0;21.7;3561
1596537376857;54;39;0;21.8;3561
1596537676913;54;46;0;21.7;3561
1596537975314;54;36;0;21.7;3561
1596538275289;54;41;0;21.7;3561
1596538577017;54;42;0;21.7;3561
1596538878170;54;29;0;21.8;3561
1596539175185;54;40;0;21.7;3561
1596539476005;54;36;0;21.7;3561
1596539775662;54;35;0;21.8;3561
1596540075093;54;32;0;21.8;3561
1596540375893;54;28;0;21.8;3561
1596540677190;54;26;0;21.8;3561
1596540975831;54;24;0;21.8;3561
1596541276874;54;24;0;21.8;3561
1596541574826;54;25;0;21.8;3561
1596541876854;54;24;0;21.8;3561
1596542175557;54;25;0;21.8;3561
1596542476620;54;26;0;21.8;3563
1596542779039;54;25;0;21.8;3561
1596543074977;54;26;0;21.8;3561
1596543377788;54;25;0;21.8;3561
1596543674993;54;26;0;21.8;3561
1596543979317;54;26;0;21.8;3561
1596544276817;54;25;0;21.8;3561
1596544575476;54;26;0;21.8;3561
1596544875713;54;27;0;21.8;3561
1596545175057;54;27;0;21.8;3561
1596545474974;54;30;0;21.8;3561
1596545774846;54;31;0;21.8;3563
1596546074821;54;33;0;21.8;3561
1596546375371;54;34;0;21.8;3561
1596546676221;54;36;0;21.9;3561
1596546977165;54;35;0;21.9;3561
1596547279204;54;35;0;21.8;3561
1596547578025;54;34;0;21.9;3563
1596547887557;54;33;0;21.9;3561
1596548175317;54;34;0;21.9;3561
1596548475389;54;33;0;21.9;3561
1596548776761;54;37;0;21.8;3561
1596549075509;54;41;0;21.8;3561
1596549376737;54;43;0;21.9;3561
1596549675797;54;39;0;21.9;3561
1596549975844;54;47;0;21.9;3561
1596550274381;54;62;0;21.9;3561
1596550576322;54;65;0;21.9;3561
1596550875021;54;107;0;21.9;3561
1596551176817;54;87;0;21.9;3561
1596551474369;54;80;0;21.9;3561
1596551776362;54;112;0;22;3561
1596552074137;54;107;0;21.9;3561
1596552375261;54;109;0;21.9;3561
1596552673641;54;69;0;22;3563
1596552975941;54;31;0;22;3561
1596553274705;54;24;0;22;3561
1596553576804;54;17;0;22;3561
1596553874161;54;12;0;21.9;3561
1596554174377;54;10;0;21.9;3561
1596554473425;54;10;0;22;3561
1596554775969;54;11;0;22;3561
1596555073635;54;18;0;22;3563
1596555375498;54;25;0;22;3561
1596555675145;54;18;0;21.9;3561
1596555976613;54;17;0;22;3563
1596556275242;54;17;0;22;3561
1596556574601;54;13;0;22;3561
1596556873705;54;12;0;22;3561
1596557174310;54;10;0;22;3561
1596557473217;54;9;0;21.9;3561
1596557775487;54;7;0;21.9;3561
1596558081058;54;5;0;21.9;3561
1596558374585;54;5;0;22;3563
1596558676136;54;4;0;21.9;3561
1596558973353;54;4;0;21.9;3561
1596559276815;54;3;0;21.9;3561
1596559575545;54;3;0;21.9;3561
1596559875821;54;2;0;21.9;3561
1596560173481;54;2;0;21.9;3561
1596560473137;54;2;0;21.9;3561
1596560775086;54;2;0;21.9;3563
1596561079022;54;1;0;21.9;3561
1596561375245;54;1;0;21.9;3561
1596561673633;54;1;0;21.9;3561
1596561973225;54;1;0;21.9;3561
1596562274393;54;1;0;21.8;3561
1596562573197;54;1;0;21.9;3561
1596562874497;54;2;0;21.9;3561
1596563174201;54;1;0;21.9;3561
1596563473473;54;1;0;21.8;3561
1596563774394;54;1;0;21.8;3561
1596564074225;54;1;0;21.8;3561
1596564374881;54;1;0;21.8;3561
1596564676375;54;1;0;21.8;3561
1596564974461;55;1;0;21.8;3561
1596565274500;55;1;0;21.8;3566
1596565572957;55;1;0;21.8;3561
1596565873661;55;1;0;21.8;3561
1596566173477;55;1;0;21.8;3561
1596566474021;55;1;0;21.8;3561
1596566773885;55;1;0;21.8;3561
1596567073545;55;1;0;21.8;3561
1596567375357;55;1;0;21.8;3561
1596567673053;55;1;0;21.8;3561
1596567974621;55;1;0;21.7;3561
1596568273237;55;1;0;21.8;3561
1596568575073;55;1;0;21.8;3561
1596568874001;55;1;0;21.8;3561
1596569173101;55;1;0;21.8;3561
1596569473281;55;1;0;21.8;3561
1596569775597;55;1;0;21.7;3561
1596570074265;55;1;0;21.7;3561
1596570375029;55;1;0;21.7;3561
1596570672941;55;1;0;21.7;3561
1596570972453;55;1;0;21.7;3561
1596571272553;55;1;0;21.7;3561
1596571573817;55;1;0;21.7;3561
1596571876145;55;1;0;21.7;3561
1596572172825;55;1;0;21.7;3561
1596572476542;55;1;0;21.7;3561
1596572774225;55;1;0;21.7;3561
1596573073445;55;1;0;21.7;3561
1596573374177;55;1;0;21.7;3561
1596573672827;55;1;0;21.7;3561
1596573974625;55;1;0;21.7;3561
1596574274333;55;1;0;21.7;3561
1596574576025;55;1;0;21.6;3561
1596574872885;55;1;0;21.7;3561
1596575174469;55;1;0;21.6;3561
1596575472965;55;1;0;21.6;3561
1596575773661;55;1;0;21.6;3561
1596576072541;55;1;0;21.6;3561
1596576373565;55;1;0;21.7;3561
1596576673585;55;1;0;21.6;3561
1596576972705;55;1;0;21.6;3561
1596577273638;55;1;0;21.6;3561
1596577573569;55;1;0;21.6;3561
1596577872840;55;0;0;21.6;3561
1596578174293;55;1;0;21.6;3561
1596578472469;55;1;0;21.6;3561
1596578772602;55;1;0;21.6;3561
1596579074832;56;1;0;21.6;3561
1596579373997;56;1;0;21.6;3561
1596579674995;56;1;0;21.6;3561
1596579973873;56;1;0;21.6;3561
1596580274435;56;1;0;21.6;3561
1596580573572;56;1;0;21.6;3561
1596580874909;56;0;0;21.6;3561
1596581173033;56;1;0;21.6;3561
1596581472625;56;1;0;21.6;3561
1596581774017;56;1;0;21.6;3561
1596582072797;56;1;0;21.6;3561
1596582372957;56;1;0;21.6;3561
1596582673736;56;0;0;21.6;3561
1596582973633;56;1;0;21.5;3561
1596583275041;56;1;0;21.5;3561
1596583573673;56;1;0;21.6;3561
1596583873610;56;1;0;21.5;3561
1596584172777;56;1;0;21.5;3561
1596584473283;56;1;0;21.5;3561
1596584772825;56;1;0;21.5;3558
1596585072709;56;1;0;21.6;3561
1596585373797;56;1;0;21.5;3561
1596585673144;56;1;0;21.5;3563
1596585972613;56;1;0;21.5;3561
1596586277630;56;1;0;21.5;3561
1596586573156;56;1;0;21.5;3561
1596586872401;56;1;0;21.5;3561
1596587172844;56;1;0;21.5;3561
1596587472485;56;1;0;21.5;3561
1596587772237;56;1;0;21.5;3561
1596588071961;56;1;0;21.5;3561
1596588372713;56;1;0;21.5;3561
1596588673346;56;1;0;21.5;3561
1596588972505;56;1;0;21.5;3561
1596589272953;56;1;0;21.5;3561
1596589574195;56;1;0;21.5;3561
1596589872169;56;1;0;21.5;3561
1596590174428;56;1;0;21.5;3561
1596590472177;56;1;0;21.5;3561
1596590774909;56;1;0;21.5;3561
1596591072113;56;1;0;21.5;3558
1596591372745;56;1;0;21.5;3561
1596591672429;56;1;0;21.5;3561
1596591972661;56;1;0;21.5;3561
1596592273577;56;1;0;21.5;3561
1596592572841;56;1;0;21.5;3561
1596592874828;56;2;0;21.4;3558
1596593172853;56;2;0;21.4;3561
1596593472361;56;2;0;21.4;3561
1596593771965;56;3;0;21.4;3561
1596594073147;56;3;0;21.4;3561
1596594372427;56;3;0;21.4;3561
1596594673459;56;4;0;21.4;3561
1596594973169;56;4;0;21.4;3561
1596595273913;56;4;0;21.4;3561
1596595572059;56;5;0;21.4;3561
1596595876047;56;6;0;21.5;3561
1596596171225;56;6;0;21.4;3561
1596596472506;56;8;0;21.4;3561
1596596774240;56;9;0;21.4;3561
1596597072429;55;11;0;21.4;3558
1596597372861;55;11;0;21.5;3561
1596597671965;56;12;0;21.4;3561
1596597973906;56;13;0;21.5;3558
1596598273149;55;13;0;21.4;3561
1596598573393;55;14;0;21.4;3558
1596598872025;55;14;0;21.5;3561
1596599173757;55;13;0;21.5;3561
1596599472715;55;11;0;21.4;3561
1596599773839;55;11;0;21.4;3561
1596600073385;55;13;0;21.4;3561
1596600371141;55;13;0;21.5;3561
1596600672834;55;13;0;21.5;3561
1596600972134;55;12;0;21.5;3561
1596601272037;55;14;0;21.5;3561
1596601572057;55;14;0;21.5;3561
1596601872005;55;15;0;21.4;3561
1596602171393;55;14;0;21.5;3561
1596602473073;55;16;0;21.5;3561
1596602772021;55;16;0;21.5;3561
1596603071793;55;15;0;21.5;3561
1596603372814;55;16;0;21.5;3561
1596603672237;55;15;0;21.5;3561
1596603973539;55;15;0;21.5;3561
1596604272057;55;18;0;21.5;3563
1596604572473;55;20;0;21.5;3558
1596604872981;55;21;0;21.5;3561
1596605173312;55;19;0;21.6;3561
1596605472409;55;20;0;21.5;3561
1596605774463;55;20;0;21.5;3561
1596606070661;55;19;0;21.5;3561
1596606372421;55;18;0;21.5;3561
1596606672448;55;17;0;21.6;3561
1596606974310;55;23;0;21.5;3561
1596607272922;55;24;0;21.6;3561
1596607572641;55;27;0;21.5;3561
1596607871973;55;28;0;21.6;3561
1596608171881;55;26;0;21.6;3561
1596608472518;55;22;0;21.6;3561
1596608772617;55;25;0;21.6;3561
1596609071493;55;27;0;21.6;3561
1596609370697;55;27;0;21.6;3561
1596609678918;55;28;0;21.6;3561
1596609971425;55;29;0;21.6;3561
1596610274401;55;31;0;21.6;3561
1596610572025;55;33;0;21.7;3561
1596610873641;55;34;0;21.7;3561
1596611171941;55;33;0;21.6;3561
1596611471956;55;31;0;21.7;3561
1596611771009;55;35;0;21.7;3561
1596612071997;55;33;0;21.7;3561
1596612378820;55;34;0;21.7;3561
1596612670593;55;32;0;21.8;3563
1596612970742;55;31;0;21.7;3561
1596613272714;55;34;0;21.7;3561
1596613571977;55;32;0;21.8;3561
1596613872453;55;36;0;21.8;3561
