ts;externalTemperature;humidity;light;motion;temperature;vdd
1596818788847;21.1;55;1;3;22.6;3567
1596819084881;20.9;55;1;2;22.5;3569
1596819388495;20.9;55;1;3;22.6;3569
1596819685193;20.9;55;0;2;22.6;3569
1596819993189;21;55;0;3;22.6;3569
1596820285049;20.9;55;1;2;22.6;3569
1596820587986;20.9;55;1;3;22.5;3567
1596820887085;20.9;55;0;2;22.6;3569
1596821185811;21;55;0;3;22.6;3569
1596821487867;20.8;55;0;2;22.6;3569
1596821792937;20.9;55;0;3;22.6;3569
1596822089029;20.9;56;0;2;22.6;3569
1596822388747;20.9;56;0;3;22.5;3569
1596822684025;20.9;56;0;2;22.6;3569
1596822992695;20.9;56;0;3;22.5;3569
1596823285437;20.9;56;0;2;22.5;3567
1596823593026;20.9;56;0;3;22.6;3569
1596823887357;20.8;56;0;2;22.5;3569
1596824192316;20.8;56;0;3;22.5;3569
1596824483982;20.9;56;0;2;22.5;3569
1596824783044;20.8;56;0;3;22.6;3569
1596825086819;20.7;56;0;2;22.5;3569
1596825394113;20.9;56;0;3;22.5;3569
1596825686397;21;56;0;2;22.5;3569
1596825992253;20.7;56;0;3;22.5;3569
1596826286902;20.8;56;0;2;22.5;3569
1596826597115;20.8;56;0;3;22.5;3569
1596826887232;20.8;56;0;2;22.5;3569
1596827197186;20.8;56;0;3;22.5;3569
1596827488966;20.8;56;0;2;22.5;3569
1596827798059;20.8;56;0;3;22.5;3567
1596828086794;20.7;56;0;2;22.5;3567
1596828388332;20.6;56;0;3;22.5;3569
1596828687397;20.8;56;0;2;22.5;3569
1596828986006;20.8;56;0;3;22.5;3569
1596829283345;20.6;56;0;2;22.4;3569
1596829594336;20.8;56;0;3;22.4;3569
1596829888624;20.8;56;0;2;22.4;3569
1596830185448;20.7;56;0;3;22.5;3569
1596830484907;20.6;56;0;2;22.5;3569
1596830787978;20.7;56;0;3;22.4;3569
1596831084325;20.6;56;0;2;22.5;3569
1596831387025;20.8;56;0;3;22.5;3569
1596831685956;20.9;56;0;2;22.4;3569
1596831988975;20.7;56;0;3;22.4;3569
1596832283625;20.8;56;0;2;22.4;3569
1596832588942;20.7;56;0;3;22.4;3569
1596832883153;20.7;56;0;2;22.4;3567
1596833189132;20.7;56;0;3;22.4;3569
1596833485340;20.6;56;0;2;22.4;3569
1596833786303;20.6;56;0;3;22.4;3569
1596834087686;20.7;57;0;2;22.4;3569
1596834387575;20.8;56;0;3;22.4;3569
1596834684277;20.8;56;0;2;22.4;3569
1596834992388;20.8;56;0;3;22.4;3567
1596835289093;20.7;57;0;2;22.4;3569
1596835589610;20.6;57;0;3;22.4;3569
1596835888101;20.6;57;0;2;22.4;3567
1596836189174;20.6;57;0;3;22.4;3567
1596836488016;20.6;57;0;2;22.4;3569
1596836803659;20.6;56;0;3;22.3;3564
1596837088221;20.6;57;0;2;22.4;3569
1596837387407;20.6;57;0;3;22.4;3569
1596837686367;20.6;57;0;2;22.4;3569
1596837989587;20.6;57;0;3;22.4;3569
1596838287226;20.6;57;0;2;22.4;3569
1596838592259;20.6;57;0;3;22.3;3569
1596838886239;20.6;57;0;2;22.4;3567
1596839194365;20.6;57;0;3;22.4;3567
1596839486470;20.6;57;0;2;22.4;3567
1596839787869;20.6;57;0;3;22.3;3569
1596840087096;20.7;57;0;2;22.4;3569
1596840393987;20.6;57;0;3;22.3;3569
1596840684725;20.5;57;0;2;22.4;3569
1596840996141;20.6;57;0;3;22.3;3567
1596841283909;20.6;57;0;2;22.3;3569
1596841594156;20.5;57;0;3;22.4;3569
1596841886378;20.6;57;0;2;22.3;3567
1596842190153;20.5;57;0;3;22.3;3567
1596842485913;20.6;57;0;2;22.3;3567
1596842792462;20.6;57;0;3;22.3;3569
1596843089215;20.6;57;0;2;22.4;3569
1596843387870;20.4;57;0;3;22.4;3567
1596843686515;20.6;57;0;2;22.3;3569
1596843989263;20.7;57;0;3;22.3;3569
1596844286560;20.6;57;0;2;22.4;3569
1596844593633;20.5;57;0;3;22.3;3569
1596844888026;20.4;57;0;2;22.3;3567
1596845189299;20.5;57;0;3;22.3;3567
1596845488962;20.5;57;0;2;22.3;3567
1596845798443;20.4;57;0;3;22.3;3569
1596846087529;20.4;57;0;2;22.3;3567
1596846389213;20.6;57;0;3;22.2;3569
1596846685083;20.4;57;0;2;22.3;3569
1596846990278;20.4;57;0;3;22.2;3567
1596847285800;20.5;57;0;2;22.3;3567
1596847599025;20.4;57;0;3;22.3;3569
1596847886384;20.5;57;0;2;22.3;3567
1596848194329;20.4;57;0;3;22.3;3567
1596848484111;20.3;57;0;2;22.2;3569
1596848794470;20.5;57;0;3;22.2;3567
1596849083917;20.5;57;0;2;22.2;3569
1596849393184;20.4;57;0;3;22.3;3569
1596849687744;20.5;57;0;2;22.2;3567
1596849988162;20.4;57;0;3;22.2;3569
1596850284789;20.5;57;0;2;22.2;3569
1596850602618;20.4;57;0;3;22.3;3564
1596850894020;20.4;57;0;2;22.3;3567
1596851187918;20.3;57;0;3;22.2;3569
1596851487374;20.3;57;0;2;22.2;3569
1596851790167;20.5;57;0;3;22.2;3567
1596852085473;20.4;57;0;2;22.2;3569
1596852391041;20.3;57;0;3;22.2;3569
1596852684541;20.4;57;1;2;22.2;3564
1596852988457;20.5;57;1;3;22.2;3567
1596853282225;20.5;57;1;2;22.2;3567
1596853593044;20.5;57;1;3;22.2;3567
1596853882957;20.4;57;1;2;22.2;3569
1596854188540;20.3;57;1;3;22.2;3567
1596854485625;20.5;57;2;2;22.2;3567
1596854792251;20.4;57;2;3;22.2;3569
1596855083777;20.3;57;2;2;22.1;3567
1596855388358;20.4;57;3;3;22.2;3567
1596855683541;20.4;57;3;2;22.2;3567
1596855987853;20.4;57;3;3;22.2;3567
1596856283545;20.4;57;3;2;22.1;3567
1596856591800;20.4;57;4;3;22.2;3567
1596856882873;20.3;57;4;2;22.2;3567
1596857186287;20.3;57;4;3;22.2;3569
1596857482825;20.3;57;4;2;22.2;3567
1596857786087;20.3;57;5;3;22.1;3567
1596858081931;20.3;57;5;2;22.2;3569
1596858385050;20.4;57;5;3;22.2;3567
1596858681681;20.4;57;5;2;22.1;3569
1596858981584;20.5;57;6;3;22.2;3569
1596859281225;20.5;57;6;2;22.2;3564
1596859589002;20.6;57;6;3;22.2;3567
1596859883066;20.5;57;7;2;22.2;3569
1596860188529;20.6;57;7;3;22.2;3569
1596860483705;20.4;57;7;2;22.2;3567
1596860790061;20.5;57;7;3;22.2;3567
1596861083189;20.5;57;8;2;22.3;3569
1596861389940;20.6;57;8;3;22.2;3567
1596861683453;20.5;57;8;2;22.2;3567
1596861987639;20.5;57;9;3;22.2;3567
1596862282633;20.5;57;8;2;22.2;3567
1596862591935;20.6;57;8;3;22.2;3569
1596862882225;20.5;57;9;2;22.2;3567
1596863188808;20.6;57;10;3;22.2;3569
1596863482217;20.5;57;10;2;22.2;3567
1596863787726;20.7;57;10;3;22.2;3567
1596864082781;20.5;57;10;2;22.2;3567
1596864382849;20.6;57;11;3;22.2;3569
1596864683053;20.6;57;11;2;22.2;3567
1596864990738;20.6;57;12;3;22.2;3567
1596865285005;20.7;57;12;2;22.2;3569
1596865589666;20.7;57;13;3;22.3;3569
1596865881165;20.6;57;14;2;22.3;3567
1596866187117;20.6;57;13;3;22.3;3567
1596866483153;20.7;57;15;2;22.3;3567
1596867084225;20.7;57;16;2;22.2;3569
1596867390979;20.6;57;17;3;22.3;3569
1596867684425;20.7;57;17;2;22.3;3569
1596867982138;20.5;57;16;3;22.3;3567
1596868281875;20.6;57;16;2;22.3;3569
1596868589144;20.6;57;3;3;22.3;3567
1596868880589;20.7;57;18;2;22.3;3569
1596869184845;20.8;57;19;3;22.3;3569
1596869480233;20.7;57;14;2;22.4;3569
1596869786279;20.8;57;9;3;22.3;3569
1596870082408;20.8;57;4;2;22.3;3567
1596870386650;20.8;57;4;3;22.3;3567
1596870681093;20.8;57;18;2;22.4;3569
1596870989183;20.7;57;3;3;22.3;3567
1596871282561;20.8;57;19;2;22.4;3567
1596871596291;20.8;57;20;3;22.3;3567
1596871882261;20.7;57;19;2;22.3;3569
1596872182927;20.8;57;20;3;22.4;3569
1596872480221;20.9;57;19;2;22.4;3567
1596872779813;20.9;57;21;3;22.4;3567
1596873079649;20.9;57;20;2;22.4;3567
1596873379808;20.9;57;20;3;22.4;3569
1596873682465;20.9;56;20;2;22.4;3569
1596873979984;20.9;56;21;3;22.4;3567
1596874281642;21;56;21;2;22.4;3567
1596874584929;21;56;22;3;22.4;3569
1596874881944;21;56;23;2;22.4;3569
1596875198155;21;56;24;3;22.4;3569
1596875483633;21;56;25;2;22.5;3567
1596875786302;21.2;56;28;3;22.5;3569
1596876082811;21.1;56;9;2;22.5;3569
1596876383139;21.2;56;16;3;22.5;3567
1596876681532;21.2;56;33;2;22.5;3569
1596876982583;21.2;56;14;3;22.5;3569
1596877282623;21.2;56;34;2;22.5;3569
1596877590522;21.2;56;33;3;22.5;3569
1596877883625;21.2;56;35;2;22.6;3569
1596878187011;21.2;56;10;3;22.5;3569
1596878483025;21.2;56;32;2;22.5;3569
1596878784249;21.1;56;7;3;22.5;3569
1596879081449;21.2;56;31;2;22.6;3569
1596879387602;21.3;56;33;3;22.6;3569
1596879680981;21.3;56;35;2;22.6;3569
1596879981844;21.2;56;36;3;22.6;3569
1596880279894;21.4;56;40;2;22.6;3569
1596880581905;21.4;56;49;3;22.6;3569
1596880882013;21.5;56;33;2;22.6;3569
1596881184924;21.4;56;35;3;22.6;3569
1596881480008;21.4;56;21;2;22.6;3569
1596881783594;21.3;56;20;3;22.7;3569
1596882081037;21.5;55;42;2;22.7;3569
1596882384967;21.3;55;20;3;22.7;3569
1596882681413;21.4;55;12;2;22.7;3569
1596882985389;21.3;55;12;3;22.7;3569
1596883281677;21.3;55;10;2;22.6;3569
1596883586085;21.3;55;17;3;22.7;3569
1596883880562;21.3;55;15;2;22.7;3569
1596884181350;21.3;55;19;3;22.7;3569
1596884481289;21.3;55;22;2;22.7;3569
1596884784022;21.3;55;21;3;22.7;3569
1596885080481;21.2;55;12;2;22.7;3569
1596885384915;21.2;55;11;3;22.7;3569
1596885680601;21.2;55;18;2;22.7;3569
1596885984446;21.5;55;30;3;22.7;3569
1596886281233;21.4;55;22;2;22.7;3569
1596886581944;21.3;55;19;3;22.8;3569
1596886881549;21.2;55;19;2;22.7;3569
1596887183257;21.3;55;40;3;22.8;3569
1596887480589;21.3;55;21;2;22.7;3569
1596887783220;21.2;55;10;3;22.8;3569
1596888081384;21.4;55;29;2;22.7;3569
1596888380158;21.3;55;31;3;22.7;3569
1596888682425;21.3;55;44;2;22.7;3569
1596888983060;21.4;55;26;3;22.7;3569
1596889280045;21.4;55;32;2;22.7;3569
1596889590892;21.4;55;37;3;22.7;3569
1596889882293;21.5;55;34;2;22.7;3569
1596890180205;21.4;55;10;3;22.7;3569
1596890480621;21.4;55;43;2;22.8;3569
1596890784500;21.4;55;18;3;22.8;3569
1596891082061;21.4;55;26;2;22.8;3569
1596891380767;21.4;55;25;3;22.8;3569
1596891679625;21.4;55;15;2;22.8;3569
1596891980404;21.5;55;31;3;22.8;3569
1596892278630;21.5;55;21;2;22.8;3569
1596892597502;21.4;55;9;3;22.8;3569
1596892879113;21.4;55;4;2;22.8;3569
1596893183443;21.4;55;3;3;22.8;3569
1596893480750;21.3;55;2;2;22.8;3569
1596893784085;21.2;55;2;3;22.8;3569
1596894078578;21.2;55;4;2;22.8;3569
1596894383803;21.3;55;8;3;22.8;3569
1596894678581;21.3;55;10;2;22.8;3569
1596894983817;21.2;55;7;3;22.8;3569
1596895282333;21.2;55;3;2;22.8;3569
1596895588409;21.3;55;2;3;22.8;3569
1596895881934;21.2;56;1;2;22.7;3569
1596896183818;21.2;56;1;3;22.8;3569
1596896478453;21.2;56;2;2;22.8;3569
1596896788054;21.2;56;2;3;22.8;3569
1596897079328;21.2;56;3;2;22.8;3572
1596897380379;21.2;56;8;3;22.7;3569
1596897680841;21.3;56;130;2;22.7;3569
1596897979991;21.5;56;139;3;22.8;3569
1596898280055;21.6;56;120;2;22.8;3569
1596898582172;21.6;56;83;3;22.8;3569
1596898878101;21.6;56;35;2;22.9;3569
1596899185288;21.5;56;28;3;22.8;3569
1596899480534;21.4;56;10;2;22.9;3569
1596899783408;21.3;56;8;3;22.8;3569
1596900079213;21.4;56;9;2;22.8;3569
1596900387032;21.4;56;5;3;22.8;3569
1596900679057;21.3;56;3;2;22.8;3569
1596900983536;21.3;56;3;3;22.8;3569
1596901278121;21.2;56;3;2;22.8;3569
1596901588311;21.3;56;2;3;22.8;3569
1596901879009;21.2;56;2;2;22.8;3572
1596902182892;21.1;56;1;3;22.8;3569
1596902479645;21.2;56;1;2;22.8;3569
1596902783022;21.1;56;1;3;22.8;3569
1596903079301;21.1;56;1;2;22.8;3569
1596903385616;21.2;56;1;3;22.8;3569
1596903677977;21.1;56;1;2;22.8;3569
1596903984653;21;56;1;3;22.8;3569
1596904278037;21;56;2;2;22.8;3569
1596904589785;21.1;56;1;3;22.7;3569
1596904879153;21.1;56;1;2;22.7;3569
1596905186225;21;56;1;3;22.8;3569
1596905479633;21.1;56;1;2;22.8;3569
1596905785665;21;56;1;3;22.7;3572
1596906079381;21;56;1;2;22.7;3569
1596906386456;21.1;57;1;3;22.7;3569
1596906679029;21.1;56;1;2;22.7;3569
1596906984434;21.2;56;1;3;22.7;3569
1596907277893;21.1;56;0;2;22.7;3569
1596907583868;21;56;0;3;22.7;3569
1596907877825;21;56;0;2;22.7;3569
1596908183534;21;56;0;3;22.7;3569
1596908477281;21;56;0;2;22.7;3569
1596908782433;21.1;56;0;3;22.7;3569
1596909079853;21;57;0;2;22.7;3569
1596909388179;21;57;0;3;22.7;3569
1596909679197;20.9;57;0;2;22.7;3569
1596909983798;20.9;57;0;3;22.7;3569
1596910279421;20.9;57;0;2;22.7;3569
1596910587539;20.9;57;0;3;22.7;3569
1596910878593;21;57;0;2;22.6;3569
1596911182844;20.9;57;0;3;22.7;3569
1596911477273;20.9;57;0;2;22.7;3569
1596911784058;21.1;57;0;3;22.7;3569
1596912079337;20.9;57;0;2;22.7;3569
1596912386844;20.9;57;0;3;22.7;3569
1596912677225;20.9;57;0;2;22.6;3569
1596912983913;20.9;57;0;3;22.6;3569
1596913277393;20.9;57;0;2;22.6;3569
1596913587823;20.9;57;0;3;22.7;3569
1596913879225;20.9;57;0;2;22.6;3569
1596914186349;20.8;57;0;3;22.6;3569
1596914477037;20.9;57;0;2;22.6;3569
1596914782958;20.9;57;0;3;22.6;3569
1596915077829;20.8;57;0;2;22.6;3569
1596915384252;20.9;57;0;3;22.6;3569
1596915679838;20.9;57;0;2;22.6;3569
1596915979571;21;57;0;3;22.6;3569
1596916276589;20.8;57;0;2;22.6;3569
1596916580056;20.8;57;0;3;22.6;3569
1596916877597;20.9;57;0;2;22.6;3569
1596917184788;20.8;57;0;3;22.6;3569
1596917476657;20.9;57;0;2;22.6;3569
1596917785142;20.8;57;0;3;22.6;3569
1596918077581;20.9;57;0;2;22.6;3569
1596918381583;20.8;57;0;3;22.6;3569
1596918677385;20.8;57;0;2;22.6;3569
1596918986041;20.8;57;0;3;22.6;3569
1596919276739;20.9;57;0;2;22.6;3569
1596919585137;20.9;57;0;3;22.5;3569
1596919877477;20.7;57;0;2;22.5;3569
1596920181996;20.8;57;0;3;22.6;3569
1596920477625;20.8;57;0;2;22.6;3569
1596920777832;20.8;57;0;3;22.6;3569
1596921076285;20.8;57;0;2;22.6;3569
1596921383788;20.9;57;0;3;22.5;3569
1596921676269;20.8;57;0;2;22.5;3569
1596921981526;20.8;57;0;3;22.6;3569
1596922275945;20.9;57;0;2;22.6;3569
1596922584402;20.9;57;0;3;22.5;3569
1596922876985;20.8;57;0;2;22.5;3569
1596923180995;20.6;57;0;3;22.5;3569
1596923476025;20.7;57;0;2;22.6;3569
1596923782780;20.8;57;0;3;22.5;3569
1596924086468;20.8;57;0;2;22.5;3569
1596924379737;20.8;57;0;3;22.5;3569
1596924680382;20.7;57;0;2;22.5;3569
1596924980660;20.7;57;0;3;22.5;3569
1596925276474;20.7;57;0;2;22.5;3569
1596925586775;20.7;57;0;3;22.5;3569
1596925875669;20.7;57;0;2;22.5;3569
1596926179779;20.7;57;0;3;22.5;3569
1596926477605;20.7;57;0;2;22.5;3569
1596926780335;20.7;57;0;3;22.5;3569
1596927076013;20.8;58;0;2;22.5;3569
1596927380121;20.7;57;0;3;22.5;3569
1596927683199;20.8;58;0;2;22.5;3569
1596927985459;20.7;57;0;3;22.5;3569
1596928276246;20.7;58;0;2;22.5;3569
1596928578184;20.7;58;0;3;22.5;3569
1596928875513;20.9;58;0;2;22.5;3569
1596929182861;20.8;57;0;3;22.5;3569
1596929477409;20.6;58;0;2;22.5;3569
1596929784207;20.6;58;0;3;22.5;3569
1596930075873;20.7;58;0;2;22.5;3569
1596930382361;20.7;58;0;3;22.5;3569
1596930676161;20.7;58;0;2;22.5;3567
1596930983749;20.6;58;0;3;22.5;3569
1596931277029;20.7;58;0;2;22.4;3569
1596931588788;20.9;58;0;3;22.4;3569
1596931877141;20.7;58;0;2;22.4;3569
1596932186565;20.7;58;0;3;22.4;3567
1596932475761;20.6;58;0;2;22.5;3569
1596932785444;20.6;58;0;3;22.4;3567
1596933076817;20.6;58;0;2;22.4;3569
1596933379654;20.7;58;0;3;22.5;3569
1596933676357;20.6;58;0;2;22.4;3569
1596933982894;20.7;58;0;3;22.4;3567
1596934277449;20.7;58;0;2;22.5;3569
1596934584287;20.7;58;0;3;22.4;3569
1596934875681;20.6;58;0;2;22.4;3567
1596935177855;20.6;58;0;3;22.4;3569
1596935475601;20.6;58;0;2;22.4;3569
1596935775084;20.6;58;0;3;22.4;3569
1596936075205;20.6;58;0;2;22.3;3569
1596936376714;20.6;58;0;3;22.4;3569
1596936678847;20.6;58;0;2;22.4;3569
1596936981173;20.7;58;0;3;22.4;3569
1596937278185;20.6;58;0;2;22.4;3569
1596937582481;20.6;58;0;3;22.4;3569
1596937875781;20.6;58;0;2;22.4;3569
1596938179945;20.5;58;0;3;22.4;3569
1596938477425;20.6;58;0;2;22.4;3569
1596938783668;20.6;58;0;3;22.4;3569
1596939074877;20.6;58;0;2;22.3;3567
1596939378455;20.6;58;1;3;22.4;3569
1596939675593;20.6;58;1;2;22.4;3569
1596939979773;20.5;58;1;3;22.4;3569
1596940277265;20.5;58;1;2;22.3;3569
1596940584063;20.6;58;1;3;22.4;3569
1596940877825;20.5;58;1;2;22.3;3569
1596941178057;20.6;58;1;3;22.4;3569
1596941476974;20.5;58;1;2;22.4;3569
1596941781213;20.5;58;1;3;22.4;3569
1596942075677;20.5;58;1;2;22.4;3569
1596942379261;20.5;58;1;3;22.4;3569
1596942676357;20.6;58;1;2;22.3;3569
1596942980478;20.5;58;1;3;22.3;3569
1596943277965;20.6;58;2;2;22.3;3569
1596943582583;20.5;58;2;3;22.4;3569
1596943875257;20.5;58;2;2;22.3;3569
1596944476029;20.6;58;2;2;22.4;3567
1596944781577;20.5;58;2;3;22.3;3569
1596945077269;20.5;58;3;2;22.3;3569
1596945380110;20.5;58;3;3;22.3;3569
1596945675677;20.6;58;3;2;22.3;3569
1596946275470;20.5;58;3;2;22.3;3569
1596946587537;20.4;58;4;3;22.3;3569
1596946877353;20.6;58;4;2;22.3;3569
1596947179159;20.6;58;4;3;22.3;3569
1596947477705;20.6;58;4;2;22.3;3569
1596947776712;20.6;58;5;3;22.3;3569
1596948076449;20.5;58;5;2;22.3;3567
1596948380054;20.6;58;6;3;22.3;3569
1596948676913;20.6;58;6;2;22.3;3567
1596949276169;20.6;58;7;2;22.3;3569
1596949875375;20.6;58;8;2;22.4;3569
1596950185011;20.6;58;8;3;22.3;3569
1596950475200;20.6;58;8;2;22.3;3569
1596951075523;20.5;58;9;2;22.4;3567
1596951376038;20.6;58;11;3;22.3;3569
1596951674849;20.6;58;11;2;22.3;3567
1596951976765;20.6;58;10;3;22.3;3569
1596952277273;20.6;58;7;2;22.3;3569
1596952585439;20.6;58;6;3;22.4;3569
1596952874835;20.6;58;6;2;22.3;3569
1596953180101;20.6;58;20;3;22.4;3569
1596953478381;20.6;58;11;2;22.4;3569
1596954075028;20.6;58;21;2;22.4;3569
1596954377879;20.8;58;12;3;22.4;3569
1596954675105;20.6;58;16;2;22.3;3569
1596954980213;20.7;58;6;3;22.4;3567
1596955274853;20.8;58;15;2;22.4;3567
1596955580309;20.6;58;11;3;22.4;3569
1596955876800;20.8;58;15;2;22.4;3569
1596956182262;20.8;58;20;3;22.4;3569
1596956475003;20.8;58;19;2;22.4;3569
1596956778725;20.8;58;19;3;22.3;3569
1596957076081;20.7;58;21;2;22.4;3569
1596957380149;20.8;58;23;3;22.4;3569
1596957674889;20.8;58;9;2;22.4;3569
1596957979711;20.9;58;27;3;22.4;3569
1596958274825;20.8;58;27;2;22.4;3569
1596958576530;20.9;58;21;3;22.4;3569
1596958874581;20.8;58;28;2;22.5;3569
1596959179715;20.9;58;32;3;22.5;3569
1596959474385;21.1;58;34;2;22.5;3569
1596959778920;20.9;58;18;3;22.5;3569
1596960074301;20.9;58;5;2;22.5;3567
1596960675357;21.1;58;30;2;22.5;3569
1596960979870;21.1;58;34;3;22.5;3569
1596961274620;21.1;58;32;2;22.5;3569
1596961576725;21.1;58;13;3;22.5;3569
1596961875505;21;58;31;2;22.5;3569
1596962174812;21.1;58;33;3;22.5;3569
1596962473225;21.1;58;35;2;22.6;3569
1596962783109;21.1;58;35;3;22.5;3569
1596963074829;21.2;58;21;2;22.5;3569
1596963674473;21.2;58;30;2;22.6;3569
1596963982358;21.2;58;32;3;22.6;3569
1596964273685;21.4;58;33;2;22.6;3569
1596964576113;21.3;58;29;3;22.6;3569
1596964873653;21.2;58;34;2;22.6;3569
1596965175866;21.3;58;33;3;22.6;3569
1596965473245;21.2;58;8;2;22.6;3569
1596965780254;21.2;58;7;3;22.7;3569
1596966074037;21.2;58;38;2;22.7;3569
1596966378091;21.3;58;9;3;22.6;3569
1596966674226;21.3;58;32;2;22.7;3569
1596966983203;21.3;58;33;3;22.7;3569
1596967273541;21.4;58;33;2;22.7;3569
1596967577564;21.4;58;37;3;22.7;3569
1596967873829;21.3;58;8;2;22.7;3569
1596968180178;21.3;58;8;3;22.7;3572
1596968474197;21.3;58;31;2;22.7;3569
1596968779670;21.3;58;34;3;22.7;3569
1596969073697;21.3;58;30;2;22.7;3569
1596969377897;21.4;58;5;3;22.8;3569
1596969674057;21.3;58;6;2;22.8;3569
1596970273805;21.4;57;27;2;22.8;3569
1596970578724;21.5;57;6;3;22.8;3569
1596970874065;21.3;57;6;2;22.8;3569
1596971184449;21.4;57;25;3;22.8;3569
1596971473425;21.4;57;25;2;22.8;3569
1596971778957;21.4;57;25;3;22.8;3569
1596972072969;21.5;57;27;2;22.8;3569
1596972377714;21.4;57;7;3;22.8;3569
1596972673693;21.4;57;32;2;22.9;3569
1596972982006;21.4;57;29;3;22.8;3569
1596973275166;21.4;57;27;2;22.8;3569
1596973577364;21.5;57;26;3;22.8;3569
1596973881243;21.5;57;29;2;22.9;3569
1596974179187;21.7;57;31;3;22.9;3569
1596974472709;21.7;57;9;2;22.9;3569
1596974780998;21.6;57;34;3;22.8;3569
1596975072664;21.6;57;35;2;22.8;3569
1596975377798;21.6;57;26;3;22.9;3569
1596975673109;21.6;57;35;2;22.9;3569
1596975977785;21.6;57;31;3;22.9;3569
1596976272081;21.6;57;33;2;22.9;3569
1596976582610;21.6;57;32;3;22.9;3569
1596976880365;21.7;57;32;2;22.9;3569
1596977178610;21.6;57;29;3;22.8;3569
1596977472257;21.7;57;26;2;22.9;3569
1596977774952;21.7;57;25;3;22.9;3569
1596978072737;21.7;57;27;2;22.9;3569
1596978375127;21.7;57;31;3;22.9;3572
1596978672245;21.6;56;28;2;22.9;3569
1596978977490;21.6;57;27;3;22.9;3572
1596979272225;21.6;56;33;2;22.9;3572
1596979872085;21.7;57;37;2;23;3569
1596980176090;21.6;57;39;3;22.9;3572
1596980473625;21.8;57;45;2;22.9;3569
1596980778352;21.8;57;67;3;23;3572
1596981072609;21.8;57;71;2;23;3569
1596981373911;21.9;57;115;3;23;3572
1596981672625;22;57;98;2;23;3572
1596981976537;22.3;56;136;3;23;3572
1596982275393;22.1;56;166;2;23;3572
1596982875097;22.3;56;154;2;23.1;3572
1596983175581;22.5;56;178;3;23.1;3572
1596983473594;22.5;56;160;2;23.2;3572
1596983784642;22.8;56;144;3;23.2;3572
1596984076567;22.6;56;148;2;23.1;3569
1596984382016;22.5;56;130;3;23.2;3572
1596984676133;22.5;56;94;2;23.2;3574
1596984977756;22.4;56;58;3;23.3;3572
1596985273378;22.2;56;19;2;23.2;3569
1596985578130;22.3;56;22;3;23.2;3572
1596985873783;22;56;5;2;23.2;3572
1596986175417;21.9;56;4;3;23.2;3569
1596986473701;21.9;56;4;2;23.2;3572
1596986779104;21.9;56;3;3;23.1;3569
1596987076914;21.8;56;3;2;23.2;3569
1596987377614;21.7;56;3;3;23.2;3572
1596987673370;21.6;56;4;2;23.2;3572
1596987978740;21.7;56;7;3;23.1;3569
1596988273946;21.7;56;5;2;23.1;3572
1596988579585;21.6;56;5;3;23.1;3572
1596988876420;21.5;56;11;2;23.1;3572
1596989175912;21.5;56;3;3;23.1;3572
1596989474967;21.5;56;2;2;23.1;3569
1596989775187;21.5;56;2;3;23.1;3572
1596990079244;21.6;56;2;2;23.1;3574
1596990377349;21.5;56;1;3;23;3572
1596990673249;21.5;56;1;2;23;3572
1596990977228;21.5;56;1;3;23;3572
1596991274132;21.4;56;1;2;23;3569
1596991579147;21.4;56;1;3;23;3572
1596991874666;21.4;56;1;2;23;3572
1596992177682;21.2;56;1;3;23;3569
1596992472897;21.3;56;1;2;23;3569
1596992777805;21.3;56;1;3;23;3569
1596993072859;21.2;56;0;2;22.9;3569
1596993379058;21.3;55;0;3;22.9;3572
1596993672857;21.2;55;0;2;23;3572
1596993973825;21.2;55;0;3;22.9;3572
1596994270637;21.3;55;0;2;23;3572
1596994580303;21.2;55;0;3;22.9;3572
1596994873109;21.3;55;0;2;22.9;3569
1596995177906;21.2;55;0;3;22.9;3569
1596995475207;21.2;55;0;2;22.9;3569
1596995776817;21.2;55;0;3;22.9;3572
1596996071799;21.2;55;0;2;22.9;3572
1596996376335;21.1;55;0;3;22.8;3569
1596996674052;21.2;55;0;2;22.9;3572
1596996977313;21.2;55;0;3;22.9;3569
1596997271417;21.2;55;0;2;22.9;3569
1596997578743;21.2;55;0;3;22.9;3569
1596997876935;21.1;55;0;2;22.9;3572
1596998176500;21.1;55;0;3;22.9;3569
1596998479392;21.1;56;0;2;22.9;3572
1596998773696;21.1;56;0;3;22.8;3572
1596999072507;21.1;56;0;2;22.8;3569
1596999376401;21;56;0;3;22.8;3572
1596999673940;21.1;56;0;2;22.8;3569
1596999982143;21;56;0;3;22.8;3569
1597000271245;21;56;0;2;22.8;3569
1597000582684;21;56;0;3;22.8;3569
1597000871705;21.1;56;0;2;22.8;3569
1597001177388;21.1;56;0;3;22.8;3569
1597001469777;21;56;0;2;22.8;3569
1597001774312;21.1;56;0;3;22.8;3569
1597002075005;20.9;56;0;2;22.8;3569
1597002373055;20.9;56;0;3;22.7;3569
1597002670693;21.1;56;0;2;22.8;3572
1597002977097;21;56;0;3;22.8;3572
1597003270373;20.9;56;0;2;22.7;3569
1597003577663;21.1;56;0;3;22.8;3569
1597003872225;20.9;56;0;2;22.7;3569
1597004178385;20.9;56;0;3;22.7;3569
1597004471305;20.9;56;0;2;22.7;3569
1597004774010;21;56;0;3;22.7;3569
1597005069965;20.9;56;0;2;22.7;3569
1597005376656;20.9;56;0;3;22.7;3569
